	SubjectID1	SubjectID2	Group1	Group2	Distance
14681	SRR7014040	SRR7013963	Crohn's disease	Crohn's disease	0.5016324526313863
14682	SRR7014040	SRR7013964	Crohn's disease	Crohn's disease	0.5371799636825029
14683	SRR7014040	SRR7013965	Crohn's disease	Crohn's disease	0.5734479773283577
14684	SRR7014040	SRR7013966	Crohn's disease	Crohn's disease	0.8131077038048381
14685	SRR7014040	SRR7013967	Crohn's disease	Crohn's disease	0.589682445694182
14686	SRR7014040	SRR7013968	Crohn's disease	Crohn's disease	0.5359598265360773
14687	SRR7014040	SRR7013973	Crohn's disease	Crohn's disease	0.5383223816134352
14688	SRR7014040	SRR7013974	Crohn's disease	Crohn's disease	0.5149846476697654
14689	SRR7014040	SRR7013978	Crohn's disease	Crohn's disease	0.5137647994250335
14690	SRR7014040	SRR7013987	Crohn's disease	Crohn's disease	0.5491599474177183
14691	SRR7014040	SRR7013988	Crohn's disease	Crohn's disease	0.4762899204797983
14692	SRR7014040	SRR7013989	Crohn's disease	Crohn's disease	0.6285686768857363
14693	SRR7014040	SRR7014008	Crohn's disease	Crohn's disease	0.6357599283684721
14694	SRR7014040	SRR7014011	Crohn's disease	Crohn's disease	0.44288716198574657
14695	SRR7014040	SRR7014012	Crohn's disease	Crohn's disease	0.4237536446652876
14696	SRR7014040	SRR7014013	Crohn's disease	Crohn's disease	0.5036708208190458
14697	SRR7014040	SRR7014019	Crohn's disease	Crohn's disease	0.5821037204623125
14698	SRR7014040	SRR7014020	Crohn's disease	Crohn's disease	0.5373134143614567
14699	SRR7014040	SRR7014021	Crohn's disease	Crohn's disease	0.47301170710365936
14700	SRR7014040	SRR7014022	Crohn's disease	Crohn's disease	0.662234742654251
14701	SRR7014040	SRR7014029	Crohn's disease	Crohn's disease	0.5450600054610224
14702	SRR7014040	SRR7014030	Crohn's disease	Crohn's disease	0.45846167402536475
14703	SRR7014040	SRR7014031	Crohn's disease	Crohn's disease	0.5797546268906131
14704	SRR7014040	SRR7014038	Crohn's disease	Crohn's disease	0.6281422596798022
14705	SRR7014040	SRR7014039	Crohn's disease	Crohn's disease	0.5350064393978523
14706	SRR7014041	SRR7013953	Crohn's disease	Crohn's disease	0.5845989865018869
14707	SRR7014041	SRR7013954	Crohn's disease	Crohn's disease	0.4442701757652083
14708	SRR7014041	SRR7013955	Crohn's disease	Crohn's disease	0.38619444948034526
14709	SRR7014041	SRR7013956	Crohn's disease	Crohn's disease	0.4521488475474714
14710	SRR7014041	SRR7013958	Crohn's disease	Crohn's disease	0.543299205463479
14711	SRR7014041	SRR7013959	Crohn's disease	Crohn's disease	0.48474147926200156
14712	SRR7014041	SRR7013960	Crohn's disease	Crohn's disease	0.4037841846334413
14713	SRR7014041	SRR7013961	Crohn's disease	Crohn's disease	0.37952297595038265
14714	SRR7014041	SRR7013969	Crohn's disease	Crohn's disease	0.6590923167536794
14715	SRR7014041	SRR7013970	Crohn's disease	Crohn's disease	0.5639065093651273
14716	SRR7014041	SRR7013971	Crohn's disease	Crohn's disease	0.47910581757323606
14717	SRR7014041	SRR7013972	Crohn's disease	Crohn's disease	0.5598791261475017
14718	SRR7014041	SRR7013975	Crohn's disease	Crohn's disease	0.4873314842014001
14719	SRR7014041	SRR7013976	Crohn's disease	Crohn's disease	0.46065580353776275
14720	SRR7014041	SRR7013977	Crohn's disease	Crohn's disease	0.5470116863388086
14721	SRR7014041	SRR7013985	Crohn's disease	Crohn's disease	0.5386861875166021
14722	SRR7014041	SRR7013986	Crohn's disease	Crohn's disease	0.5252351358582201
14723	SRR7014041	SRR7013990	Crohn's disease	Crohn's disease	0.5640885223426289
14724	SRR7014041	SRR7013991	Crohn's disease	Crohn's disease	0.4298997514870307
14725	SRR7014041	SRR7013992	Crohn's disease	Crohn's disease	0.5860956382875965
14726	SRR7014041	SRR7013993	Crohn's disease	Crohn's disease	0.5572494807896315
14727	SRR7014041	SRR7013994	Crohn's disease	Crohn's disease	0.514746674892304
14728	SRR7014041	SRR7013995	Crohn's disease	Crohn's disease	0.5275649225722238
14729	SRR7014041	SRR7013996	Crohn's disease	Crohn's disease	0.43338845978029816
14730	SRR7014041	SRR7013997	Crohn's disease	Crohn's disease	0.532983016879057
14731	SRR7014041	SRR7013998	Crohn's disease	Crohn's disease	0.4142629356620128
14732	SRR7014041	SRR7013999	Crohn's disease	Crohn's disease	0.45991065242967716
14733	SRR7014041	SRR7014000	Crohn's disease	Crohn's disease	0.4413755574058194
14734	SRR7014041	SRR7014001	Crohn's disease	Crohn's disease	0.4311038513190004
14735	SRR7014041	SRR7014003	Crohn's disease	Crohn's disease	0.5197011800438001
14736	SRR7014041	SRR7014004	Crohn's disease	Crohn's disease	0.5090629971330436
14737	SRR7014041	SRR7014005	Crohn's disease	Crohn's disease	0.42275248536224413
14738	SRR7014041	SRR7014006	Crohn's disease	Crohn's disease	0.4504655616933568
14739	SRR7014041	SRR7014007	Crohn's disease	Crohn's disease	0.5174033357985547
14740	SRR7014041	SRR7014009	Crohn's disease	Crohn's disease	0.49669973347991886
14741	SRR7014041	SRR7014010	Crohn's disease	Crohn's disease	0.5705299974089503
14742	SRR7014041	SRR7014014	Crohn's disease	Crohn's disease	0.44889230002150526
14743	SRR7014041	SRR7014015	Crohn's disease	Crohn's disease	0.5186602529001214
14744	SRR7014041	SRR7014016	Crohn's disease	Crohn's disease	0.39365216070165865
14745	SRR7014041	SRR7014017	Crohn's disease	Crohn's disease	0.45534621014265153
14746	SRR7014041	SRR7014018	Crohn's disease	Crohn's disease	0.5108896201615114
14747	SRR7014041	SRR7014023	Crohn's disease	Crohn's disease	0.44918966606138655
14748	SRR7014041	SRR7014024	Crohn's disease	Crohn's disease	0.484225949016932
14749	SRR7014041	SRR7014025	Crohn's disease	Crohn's disease	0.43139290069444264
14750	SRR7014041	SRR7014026	Crohn's disease	Crohn's disease	0.43845282314953216
14751	SRR7014041	SRR7014027	Crohn's disease	Crohn's disease	0.42266784985385986
14752	SRR7014041	SRR7014028	Crohn's disease	Crohn's disease	0.5470291762524198
14753	SRR7014041	SRR7014032	Crohn's disease	Crohn's disease	0.4714682251960787
14754	SRR7014041	SRR7014033	Crohn's disease	Crohn's disease	0.47974647797073594
14755	SRR7014041	SRR7014034	Crohn's disease	Crohn's disease	0.5130653192758904
14756	SRR7014041	SRR7014035	Crohn's disease	Crohn's disease	0.578364332955653
14757	SRR7014041	SRR7014036	Crohn's disease	Crohn's disease	0.7166357043771393
14758	SRR7014041	SRR7014037	Crohn's disease	Crohn's disease	0.4523158078464798
14759	SRR7014041	SRR7014043	Crohn's disease	Crohn's disease	0.3754351993987061
14760	SRR7014041	SRR7014044	Crohn's disease	Crohn's disease	0.41799786681619205
14761	SRR7014041	SRR7014045	Crohn's disease	Crohn's disease	0.5220612829650015
14762	SRR7014041	SRR7014046	Crohn's disease	Crohn's disease	0.4909751127819592
14763	SRR7014041	SRR7014047	Crohn's disease	Crohn's disease	0.49131019939405435
14764	SRR7014041	SRR7014048	Crohn's disease	Crohn's disease	0.8240522914366682
14765	SRR7014041	SRR7014049	Crohn's disease	Crohn's disease	0.44081722293443687
14766	SRR7014041	SRR7014050	Crohn's disease	Crohn's disease	0.42962368095926295
14767	SRR7014041	SRR7014051	Crohn's disease	Crohn's disease	0.42545572077700233
14768	SRR7014041	SRR7014052	Crohn's disease	Crohn's disease	0.549744383347261
14769	SRR7014041	SRR7014053	Crohn's disease	Crohn's disease	0.5148643969553033
14770	SRR7014041	SRR7014055	Crohn's disease	Crohn's disease	0.47366324865465237
14771	SRR7014041	SRR7014056	Crohn's disease	Crohn's disease	0.5202769514362563
14772	SRR7014041	SRR7014057	Crohn's disease	Crohn's disease	0.8033875813028418
14773	SRR7014041	SRR7014058	Crohn's disease	Crohn's disease	0.902652451888464
14774	SRR7014041	SRR7014059	Crohn's disease	Crohn's disease	0.49693641523816623
14775	SRR7014041	SRR7014060	Crohn's disease	Crohn's disease	0.4163978541225482
14776	SRR7014041	SRR7014061	Crohn's disease	Crohn's disease	0.43254212070276105
14777	SRR7014041	SRR7014062	Crohn's disease	Crohn's disease	0.5250345473461692
14778	SRR7014041	SRR7014066	Crohn's disease	Crohn's disease	0.5704124469363128
14779	SRR7014041	SRR7014067	Crohn's disease	Crohn's disease	0.5643101742262316
14780	SRR7014041	SRR7014068	Crohn's disease	Crohn's disease	0.726142988920956
14781	SRR7014041	SRR7014072	Crohn's disease	Crohn's disease	0.8547883266069933
14782	SRR7014041	SRR7014073	Crohn's disease	Crohn's disease	0.480912030195899
14783	SRR7014041	SRR7014074	Crohn's disease	Crohn's disease	0.5596735225657904
14784	SRR7014041	SRR7014075	Crohn's disease	Crohn's disease	0.558632030650694
14785	SRR7014041	SRR7014076	Crohn's disease	Crohn's disease	0.5561806099388845
14786	SRR7014041	SRR7014077	Crohn's disease	Crohn's disease	0.5523245361386117
14787	SRR7014041	SRR7014078	Crohn's disease	Crohn's disease	0.5527347383872955
14788	SRR7014041	SRR7014082	Crohn's disease	Crohn's disease	0.48964798521431496
14789	SRR7014041	SRR7014083	Crohn's disease	Crohn's disease	0.5860070040721154
14790	SRR7014041	SRR7014084	Crohn's disease	Crohn's disease	0.47828456555688104
14791	SRR7014041	SRR7014085	Crohn's disease	Crohn's disease	0.4813353148929303
14792	SRR7014041	SRR7014086	Crohn's disease	Crohn's disease	0.5382578375601419
14793	SRR7014041	SRR7014087	Crohn's disease	Crohn's disease	0.45179426766154057
14794	SRR7014041	SRR7014089	Crohn's disease	Crohn's disease	0.4700457540812432
14795	SRR7014041	SRR7014090	Crohn's disease	Crohn's disease	0.545445805282104
14796	SRR7014041	SRR7014091	Crohn's disease	Crohn's disease	0.6005979311180127
14797	SRR7014041	SRR7014092	Crohn's disease	Crohn's disease	0.5389214165865014
14798	SRR7014041	SRR7014093	Crohn's disease	Crohn's disease	0.5014831095407408
14799	SRR7014041	SRR7014097	Crohn's disease	Crohn's disease	0.5724225769241555
14800	SRR7014041	SRR7014098	Crohn's disease	Crohn's disease	0.48883740193413616
14801	SRR7014041	SRR7014099	Crohn's disease	Crohn's disease	0.5029669351822917
14802	SRR7014041	SRR7014101	Crohn's disease	Crohn's disease	0.5140745274604183
14803	SRR7014041	SRR7014102	Crohn's disease	Crohn's disease	0.467922848499228
14804	SRR7014041	SRR7014103	Crohn's disease	Crohn's disease	0.49235118474539946
14805	SRR7014041	SRR7014110	Crohn's disease	Crohn's disease	0.5373404119315399
14806	SRR7014041	SRR7014111	Crohn's disease	Crohn's disease	0.5546053343046744
14807	SRR7014041	SRR7014112	Crohn's disease	Crohn's disease	0.45728501795844356
14808	SRR7014041	SRR7014114	Crohn's disease	Crohn's disease	0.5050349627465235
14809	SRR7014041	SRR7014115	Crohn's disease	Crohn's disease	0.5231505636592133
14810	SRR7014041	SRR7014120	Crohn's disease	Crohn's disease	0.5303718405652156
14811	SRR7014041	SRR7014121	Crohn's disease	Crohn's disease	0.5744915645281932
14812	SRR7014041	SRR7014123	Crohn's disease	Crohn's disease	0.5662307634690411
14813	SRR7014041	SRR7014124	Crohn's disease	Crohn's disease	0.4554590146961949
14814	SRR7014041	SRR7014128	Crohn's disease	Crohn's disease	0.4839357665686274
14815	SRR7014041	SRR7014129	Crohn's disease	Crohn's disease	0.5784668958448166
14816	SRR7014041	SRR7014133	Crohn's disease	Crohn's disease	0.40723135599688376
14817	SRR7014041	SRR7014134	Crohn's disease	Crohn's disease	0.5090069184665709
14818	SRR7014041	SRR7014135	Crohn's disease	Crohn's disease	0.5029293957825288
14819	SRR7014041	SRR7014136	Crohn's disease	Crohn's disease	0.5001948845652844
14820	SRR7014041	SRR7014137	Crohn's disease	Crohn's disease	0.7166644872898805
14821	SRR7014041	SRR7014138	Crohn's disease	Crohn's disease	0.524741502704836
14822	SRR7014041	SRR7014139	Crohn's disease	Crohn's disease	0.5007975581028511
14823	SRR7014041	SRR7014140	Crohn's disease	Crohn's disease	0.5135344226790893
14824	SRR7014041	SRR7014141	Crohn's disease	Crohn's disease	0.5655207286500681
14825	SRR7014041	SRR7014142	Crohn's disease	Crohn's disease	0.4641852014033757
14826	SRR7014041	SRR7014143	Crohn's disease	Crohn's disease	0.6031080875788994
14827	SRR7014041	SRR7014144	Crohn's disease	Crohn's disease	0.6925467532600894
14828	SRR7014041	SRR7014145	Crohn's disease	Crohn's disease	0.5853389247250224
14829	SRR7014041	SRR7014146	Crohn's disease	Crohn's disease	0.47585379772054776
14830	SRR7014041	SRR7014150	Crohn's disease	Crohn's disease	0.6488623980432534
14831	SRR7014041	SRR7014151	Crohn's disease	Crohn's disease	0.4312090303237541
14832	SRR7014041	SRR7014152	Crohn's disease	Crohn's disease	0.4125644059957093
14833	SRR7014041	SRR7014159	Crohn's disease	Crohn's disease	0.3659897759739218
14834	SRR7014041	SRR7014160	Crohn's disease	Crohn's disease	0.4911951868483477
14835	SRR7014041	SRR7014162	Crohn's disease	Crohn's disease	0.582979157391248
14836	SRR7014041	SRR7014163	Crohn's disease	Crohn's disease	0.46135894839968056
14837	SRR7014041	SRR7014167	Crohn's disease	Crohn's disease	0.753452639927126
14838	SRR7014041	SRR7014168	Crohn's disease	Crohn's disease	0.8001523433444967
14839	SRR7014041	SRR7014177	Crohn's disease	Crohn's disease	0.5561046070045563
14840	SRR7014041	SRR7014189	Crohn's disease	Crohn's disease	0.589488187731069
14841	SRR7014041	SRR7014190	Crohn's disease	Crohn's disease	0.52011289888482
14842	SRR7014041	SRR7014191	Crohn's disease	Crohn's disease	0.5342569090537581
14843	SRR7014041	SRR7014192	Crohn's disease	Crohn's disease	0.5252364434585012
14844	SRR7014041	SRR7014193	Crohn's disease	Crohn's disease	0.5315723924840924
14845	SRR7014041	SRR7014194	Crohn's disease	Crohn's disease	0.48981954018958646
14846	SRR7014041	SRR7014195	Crohn's disease	Crohn's disease	0.5574430345047294
14847	SRR7014041	SRR7014196	Crohn's disease	Crohn's disease	0.6432633192518755
14848	SRR7014041	SRR7014201	Crohn's disease	Crohn's disease	0.5003670024519756
14849	SRR7014041	SRR7014202	Crohn's disease	Crohn's disease	0.6177293173315228
14850	SRR7014041	SRR7013957	Crohn's disease	Crohn's disease	0.42934817363832134
14851	SRR7014041	SRR7013962	Crohn's disease	Crohn's disease	0.5058512864640281
14852	SRR7014041	SRR7013963	Crohn's disease	Crohn's disease	0.5512511450631906
14853	SRR7014041	SRR7013964	Crohn's disease	Crohn's disease	0.5943082950906692
14854	SRR7014041	SRR7013965	Crohn's disease	Crohn's disease	0.4688924301656553
14855	SRR7014041	SRR7013966	Crohn's disease	Crohn's disease	0.8487769599640863
14856	SRR7014041	SRR7013967	Crohn's disease	Crohn's disease	0.5368941563430913
14857	SRR7014041	SRR7013968	Crohn's disease	Crohn's disease	0.567228503372508
14858	SRR7014041	SRR7013973	Crohn's disease	Crohn's disease	0.5630636472258596
14859	SRR7014041	SRR7013974	Crohn's disease	Crohn's disease	0.4398099420568947
14860	SRR7014041	SRR7013978	Crohn's disease	Crohn's disease	0.5831228829718136
14861	SRR7014041	SRR7013987	Crohn's disease	Crohn's disease	0.5089343513018866
14862	SRR7014041	SRR7013988	Crohn's disease	Crohn's disease	0.5282312360750164
14863	SRR7014041	SRR7013989	Crohn's disease	Crohn's disease	0.6046733139320093
14864	SRR7014041	SRR7014008	Crohn's disease	Crohn's disease	0.5281812274247489
14865	SRR7014041	SRR7014011	Crohn's disease	Crohn's disease	0.6169016288058015
14866	SRR7014041	SRR7014012	Crohn's disease	Crohn's disease	0.44469511055672106
14867	SRR7014041	SRR7014013	Crohn's disease	Crohn's disease	0.4725400767656897
14868	SRR7014041	SRR7014019	Crohn's disease	Crohn's disease	0.5192445586403591
14869	SRR7014041	SRR7014020	Crohn's disease	Crohn's disease	0.44504467604813563
14870	SRR7014041	SRR7014021	Crohn's disease	Crohn's disease	0.5116262058883742
14871	SRR7014041	SRR7014022	Crohn's disease	Crohn's disease	0.4578707880852303
14872	SRR7014041	SRR7014029	Crohn's disease	Crohn's disease	0.4855859189481847
14873	SRR7014041	SRR7014030	Crohn's disease	Crohn's disease	0.40197064558056345
14874	SRR7014041	SRR7014031	Crohn's disease	Crohn's disease	0.5772083306166947
14875	SRR7014041	SRR7014038	Crohn's disease	Crohn's disease	0.48266133596401917
14876	SRR7014041	SRR7014039	Crohn's disease	Crohn's disease	0.5183934608655153
14877	SRR7014041	SRR7014040	Crohn's disease	Crohn's disease	0.5252314402389704
14878	SRR7014042	SRR7013953	Crohn's disease	Crohn's disease	0.5234015526189525
14879	SRR7014042	SRR7013954	Crohn's disease	Crohn's disease	0.49957309138135136
14880	SRR7014042	SRR7013955	Crohn's disease	Crohn's disease	0.4768735009453815
14881	SRR7014042	SRR7013956	Crohn's disease	Crohn's disease	0.5312549780106713
14882	SRR7014042	SRR7013958	Crohn's disease	Crohn's disease	0.49602074762004505
14883	SRR7014042	SRR7013959	Crohn's disease	Crohn's disease	0.5206505427583286
14884	SRR7014042	SRR7013960	Crohn's disease	Crohn's disease	0.4609353734983655
14885	SRR7014042	SRR7013961	Crohn's disease	Crohn's disease	0.49168498456306553
14886	SRR7014042	SRR7013969	Crohn's disease	Crohn's disease	0.5968322522215438
14887	SRR7014042	SRR7013970	Crohn's disease	Crohn's disease	0.5242911573151715
14888	SRR7014042	SRR7013971	Crohn's disease	Crohn's disease	0.5277999233199893
14889	SRR7014042	SRR7013972	Crohn's disease	Crohn's disease	0.582713111875674
14890	SRR7014042	SRR7013975	Crohn's disease	Crohn's disease	0.4885191531601333
14891	SRR7014042	SRR7013976	Crohn's disease	Crohn's disease	0.5066720829208027
14892	SRR7014042	SRR7013977	Crohn's disease	Crohn's disease	0.5366794300608038
14893	SRR7014042	SRR7013985	Crohn's disease	Crohn's disease	0.5156546566821231
14894	SRR7014042	SRR7013986	Crohn's disease	Crohn's disease	0.500022659379989
14895	SRR7014042	SRR7013990	Crohn's disease	Crohn's disease	0.5353185079991092
14896	SRR7014042	SRR7013991	Crohn's disease	Crohn's disease	0.4354586327851807
14897	SRR7014042	SRR7013992	Crohn's disease	Crohn's disease	0.6125260403447248
14898	SRR7014042	SRR7013993	Crohn's disease	Crohn's disease	0.5433219249025629
14899	SRR7014042	SRR7013994	Crohn's disease	Crohn's disease	0.579725212445041
14900	SRR7014042	SRR7013995	Crohn's disease	Crohn's disease	0.5451828639089453
14901	SRR7014042	SRR7013996	Crohn's disease	Crohn's disease	0.4826378377982353
14902	SRR7014042	SRR7013997	Crohn's disease	Crohn's disease	0.4892586240739311
14903	SRR7014042	SRR7013998	Crohn's disease	Crohn's disease	0.5029429411296242
14904	SRR7014042	SRR7013999	Crohn's disease	Crohn's disease	0.5159427249068812
14905	SRR7014042	SRR7014000	Crohn's disease	Crohn's disease	0.4813773125353122
14906	SRR7014042	SRR7014001	Crohn's disease	Crohn's disease	0.49002786931375764
14907	SRR7014042	SRR7014003	Crohn's disease	Crohn's disease	0.4975638182085811
14908	SRR7014042	SRR7014004	Crohn's disease	Crohn's disease	0.542301247163187
14909	SRR7014042	SRR7014005	Crohn's disease	Crohn's disease	0.4669705545886413
14910	SRR7014042	SRR7014006	Crohn's disease	Crohn's disease	0.4993382592593687
14911	SRR7014042	SRR7014007	Crohn's disease	Crohn's disease	0.46580470300746263
14912	SRR7014042	SRR7014009	Crohn's disease	Crohn's disease	0.46082056333778537
14913	SRR7014042	SRR7014010	Crohn's disease	Crohn's disease	0.6103825915421163
14914	SRR7014042	SRR7014014	Crohn's disease	Crohn's disease	0.4619824178585578
14915	SRR7014042	SRR7014015	Crohn's disease	Crohn's disease	0.5149571036245247
14916	SRR7014042	SRR7014016	Crohn's disease	Crohn's disease	0.44660820986951194
14917	SRR7014042	SRR7014017	Crohn's disease	Crohn's disease	0.5467842356442189
14918	SRR7014042	SRR7014018	Crohn's disease	Crohn's disease	0.5461277208804542
14919	SRR7014042	SRR7014023	Crohn's disease	Crohn's disease	0.5297716968961641
14920	SRR7014042	SRR7014024	Crohn's disease	Crohn's disease	0.4651184787392175
14921	SRR7014042	SRR7014025	Crohn's disease	Crohn's disease	0.4872840381087691
14922	SRR7014042	SRR7014026	Crohn's disease	Crohn's disease	0.3701367143375942
14923	SRR7014042	SRR7014027	Crohn's disease	Crohn's disease	0.4206712121699311
14924	SRR7014042	SRR7014028	Crohn's disease	Crohn's disease	0.5108122160356103
14925	SRR7014042	SRR7014032	Crohn's disease	Crohn's disease	0.4553574011049951
14926	SRR7014042	SRR7014033	Crohn's disease	Crohn's disease	0.4582448425245752
14927	SRR7014042	SRR7014034	Crohn's disease	Crohn's disease	0.6189377729746316
14928	SRR7014042	SRR7014035	Crohn's disease	Crohn's disease	0.5760503675312344
14929	SRR7014042	SRR7014036	Crohn's disease	Crohn's disease	0.6998205960806794
14930	SRR7014042	SRR7014037	Crohn's disease	Crohn's disease	0.4426630549748738
14931	SRR7014042	SRR7014043	Crohn's disease	Crohn's disease	0.45345081733315096
14932	SRR7014042	SRR7014044	Crohn's disease	Crohn's disease	0.40029106822773036
14933	SRR7014042	SRR7014045	Crohn's disease	Crohn's disease	0.48646813151008916
14934	SRR7014042	SRR7014046	Crohn's disease	Crohn's disease	0.5399718077465522
14935	SRR7014042	SRR7014047	Crohn's disease	Crohn's disease	0.45505601025163883
14936	SRR7014042	SRR7014048	Crohn's disease	Crohn's disease	0.776680596503094
14937	SRR7014042	SRR7014049	Crohn's disease	Crohn's disease	0.49181554705974456
14938	SRR7014042	SRR7014050	Crohn's disease	Crohn's disease	0.5023185781178249
14939	SRR7014042	SRR7014051	Crohn's disease	Crohn's disease	0.4344258984849996
14940	SRR7014042	SRR7014052	Crohn's disease	Crohn's disease	0.5269810862106563
14941	SRR7014042	SRR7014053	Crohn's disease	Crohn's disease	0.5794231105988289
14942	SRR7014042	SRR7014055	Crohn's disease	Crohn's disease	0.5539974769245481
14943	SRR7014042	SRR7014056	Crohn's disease	Crohn's disease	0.5201872384528693
14944	SRR7014042	SRR7014057	Crohn's disease	Crohn's disease	0.8131448807822497
14945	SRR7014042	SRR7014058	Crohn's disease	Crohn's disease	0.8557133569337156
14946	SRR7014042	SRR7014059	Crohn's disease	Crohn's disease	0.5080030338866125
14947	SRR7014042	SRR7014060	Crohn's disease	Crohn's disease	0.49558959185333107
14948	SRR7014042	SRR7014061	Crohn's disease	Crohn's disease	0.4917933250614115
14949	SRR7014042	SRR7014062	Crohn's disease	Crohn's disease	0.5987670033151482
14950	SRR7014042	SRR7014066	Crohn's disease	Crohn's disease	0.615161485443028
14951	SRR7014042	SRR7014067	Crohn's disease	Crohn's disease	0.5584596176810878
14952	SRR7014042	SRR7014068	Crohn's disease	Crohn's disease	0.6375705064091404
14953	SRR7014042	SRR7014072	Crohn's disease	Crohn's disease	0.8230644325193835
14954	SRR7014042	SRR7014073	Crohn's disease	Crohn's disease	0.4999992766019256
14955	SRR7014042	SRR7014074	Crohn's disease	Crohn's disease	0.55709803167604
14956	SRR7014042	SRR7014075	Crohn's disease	Crohn's disease	0.48293438813080064
14957	SRR7014042	SRR7014076	Crohn's disease	Crohn's disease	0.5246083072772049
14958	SRR7014042	SRR7014077	Crohn's disease	Crohn's disease	0.47560650157751727
14959	SRR7014042	SRR7014078	Crohn's disease	Crohn's disease	0.558459999503514
14960	SRR7014042	SRR7014082	Crohn's disease	Crohn's disease	0.5212298142778913
14961	SRR7014042	SRR7014083	Crohn's disease	Crohn's disease	0.4936536291915203
14962	SRR7014042	SRR7014084	Crohn's disease	Crohn's disease	0.5353197087899089
14963	SRR7014042	SRR7014085	Crohn's disease	Crohn's disease	0.5352746023885198
14964	SRR7014042	SRR7014086	Crohn's disease	Crohn's disease	0.5349937033002088
14965	SRR7014042	SRR7014087	Crohn's disease	Crohn's disease	0.45570375931075047
14966	SRR7014042	SRR7014089	Crohn's disease	Crohn's disease	0.4247740121675154
14967	SRR7014042	SRR7014090	Crohn's disease	Crohn's disease	0.4950149535904677
14968	SRR7014042	SRR7014091	Crohn's disease	Crohn's disease	0.543301975406888
14969	SRR7014042	SRR7014092	Crohn's disease	Crohn's disease	0.4703206310636363
14970	SRR7014042	SRR7014093	Crohn's disease	Crohn's disease	0.47951320409267173
14971	SRR7014042	SRR7014097	Crohn's disease	Crohn's disease	0.5709281774656159
14972	SRR7014042	SRR7014098	Crohn's disease	Crohn's disease	0.500474682457849
14973	SRR7014042	SRR7014099	Crohn's disease	Crohn's disease	0.4423947639150753
14974	SRR7014042	SRR7014101	Crohn's disease	Crohn's disease	0.5266085015762952
14975	SRR7014042	SRR7014102	Crohn's disease	Crohn's disease	0.512029730685852
14976	SRR7014042	SRR7014103	Crohn's disease	Crohn's disease	0.5466527309151112
14977	SRR7014042	SRR7014110	Crohn's disease	Crohn's disease	0.5224064819922034
14978	SRR7014042	SRR7014111	Crohn's disease	Crohn's disease	0.5700765262978862
14979	SRR7014042	SRR7014112	Crohn's disease	Crohn's disease	0.4630385885177598
14980	SRR7014042	SRR7014114	Crohn's disease	Crohn's disease	0.4191538269028444
14981	SRR7014042	SRR7014115	Crohn's disease	Crohn's disease	0.5192855667921586
14982	SRR7014042	SRR7014120	Crohn's disease	Crohn's disease	0.5538361301262105
14983	SRR7014042	SRR7014121	Crohn's disease	Crohn's disease	0.5646770614212472
14984	SRR7014042	SRR7014123	Crohn's disease	Crohn's disease	0.6051642834121966
14985	SRR7014042	SRR7014124	Crohn's disease	Crohn's disease	0.42811636649452883
14986	SRR7014042	SRR7014128	Crohn's disease	Crohn's disease	0.48302519549398887
14987	SRR7014042	SRR7014129	Crohn's disease	Crohn's disease	0.5225808781032122
14988	SRR7014042	SRR7014133	Crohn's disease	Crohn's disease	0.5021730211510526
14989	SRR7014042	SRR7014134	Crohn's disease	Crohn's disease	0.5053198373669032
14990	SRR7014042	SRR7014135	Crohn's disease	Crohn's disease	0.5331623888840628
14991	SRR7014042	SRR7014136	Crohn's disease	Crohn's disease	0.5233571020191244
14992	SRR7014042	SRR7014137	Crohn's disease	Crohn's disease	0.7536688048247835
14993	SRR7014042	SRR7014138	Crohn's disease	Crohn's disease	0.5044990355251143
14994	SRR7014042	SRR7014139	Crohn's disease	Crohn's disease	0.5166707438093205
14995	SRR7014042	SRR7014140	Crohn's disease	Crohn's disease	0.5301464284597218
14996	SRR7014042	SRR7014141	Crohn's disease	Crohn's disease	0.6192310166277749
14997	SRR7014042	SRR7014142	Crohn's disease	Crohn's disease	0.46643117022125624
14998	SRR7014042	SRR7014143	Crohn's disease	Crohn's disease	0.5291291908749824
14999	SRR7014042	SRR7014144	Crohn's disease	Crohn's disease	0.6044437903657403
15000	SRR7014042	SRR7014145	Crohn's disease	Crohn's disease	0.5035078847434706
15001	SRR7014042	SRR7014146	Crohn's disease	Crohn's disease	0.4710849931241831
15002	SRR7014042	SRR7014150	Crohn's disease	Crohn's disease	0.6247789426854042
15003	SRR7014042	SRR7014151	Crohn's disease	Crohn's disease	0.5107111750754075
15004	SRR7014042	SRR7014152	Crohn's disease	Crohn's disease	0.4300151173654713
15005	SRR7014042	SRR7014159	Crohn's disease	Crohn's disease	0.4462319110639134
15006	SRR7014042	SRR7014160	Crohn's disease	Crohn's disease	0.4669896381839893
15007	SRR7014042	SRR7014162	Crohn's disease	Crohn's disease	0.5872722170601913
15008	SRR7014042	SRR7014163	Crohn's disease	Crohn's disease	0.539779091810043
15009	SRR7014042	SRR7014167	Crohn's disease	Crohn's disease	0.7373643102649039
15010	SRR7014042	SRR7014168	Crohn's disease	Crohn's disease	0.8069769589295105
15011	SRR7014042	SRR7014177	Crohn's disease	Crohn's disease	0.4893612576719006
15012	SRR7014042	SRR7014189	Crohn's disease	Crohn's disease	0.6016751579987413
15013	SRR7014042	SRR7014190	Crohn's disease	Crohn's disease	0.5056246037686339
